ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
5.23931877990409,2.68219338252573,0.654373548199825,0.223910311948648,531.0,68.4943234972572,41.802987772339,95.0946326219151,12.2897374200624,0.147397,0.247387,1.0
7.12474896291554,4.08318176020717,0.683785710747084,0.330170287303868,693.0,52.7738796967961,32.0620352207255,91.6720810471291,11.8885150995665,0.901855,1.0,1.0
6.46854670682026,3.00874276782681,0.788862719482112,0.100005156263797,443.0,48.9182908356372,66.4793223614624,69.744116685945,12.3919471857092,0.901085,0.999531,1.0
6.42517157406832,3.01338778179285,0.776564815376556,0.246706042091482,673.0,78.8975394044398,30.8197580798239,73.700732455354,11.8116931097608,0.32666,0.426627,1.0
6.65438471040432,3.2058864407498,0.789898556682603,0.399134298723403,540.0,59.2062340688421,95.1215658353069,98.4905350946988,11.1542671709166,0.0,0.0981446,1.0
5.71991286148021,3.40740541228084,0.687148948239863,0.240743613965365,438.0,31.6264471187069,62.9089210408691,52.2022034164071,11.6582931756667,0.748942,0.848666,1.0
6.08223968563678,2.86908789837523,0.790261286354376,0.367627118661728,328.0,41.0839236675134,34.4228489766769,83.9660609723684,11.4433462189508,0.0,0.0981446,1.0
5.82808634842872,4.18628078633785,0.691889405601407,0.300477559304678,421.0,83.6696774265659,85.6348507157575,75.2918487309112,11.4871608373909,0.901855,1.0,1.0
5.33615412460289,2.70500274527604,0.57279384424544,0.358739763549352,549.0,85.2790794454012,42.7163383752378,74.4181692319714,11.5781613260951,0.897759,0.996418,1.0
5.53670731844918,3.2467119027733,0.609521021506084,0.283612345905438,259.0,88.8751188840793,44.2420237849818,92.5765668701479,11.592688612584,0.0,0.0981446,1.0
7.42158168719037,3.37203538371264,0.609736750207979,0.133142728077187,579.0,71.187692908472,43.5214611729118,37.8659377159971,12.171613710772,0.00790082,0.106991,1.0
6.29465932593258,2.15127402864197,0.633106064293689,0.322302556810426,290.0,82.2344896828754,79.740907991649,34.1698696134761,12.289087219229,0.0,0.0981446,1.0
5.01456738790164,3.13488472982421,0.652398313795501,0.332001241432595,337.0,72.6373082193621,35.7167232021731,66.4865742260288,12.1908304282586,0.0,0.0981446,1.0
5.70685310507343,2.5855401774546,0.503379364342951,0.157868986836619,483.0,77.1070374138702,80.5971360055799,72.7373894521905,11.3623935186122,0.254991,0.354859,1.0
7.22202498114574,4.47712203977546,0.65940219889761,0.138952095986306,614.0,72.9764226821264,99.036730250431,49.76900033178,12.2043802485258,0.845411,0.944818,1.0
5.33342766822137,2.59112000592989,0.789224993582709,0.209508889126837,547.0,48.193750910283,52.3893734353669,36.8148659332496,11.6535130085884,0.778365,0.878186,1.0
6.36384135550381,4.01588106028701,0.79622018667558,0.100361140981293,353.0,55.4991094911699,95.2043540610555,62.1383437672381,11.5465557034546,0.901855,1.0,1.0
5.34907171485839,2.14956480085102,0.567209776927762,0.170703829150084,687.0,51.0655598785831,40.8378063610436,46.9329460821341,11.6119365606326,0.901855,1.0,1.0
